Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Characterization	UniProt
G7681	b3233	3380191	3380589	G7681-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0ADW3'>P0ADW3</a>
EG11060	b0480	504914	506566	USHA-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P07024'>P07024</a>
EG10231	b2133	2222185	2223900	DLACTDEHYDROGFAD-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P06149'>P06149</a>
EG50009	b3517	3666180	3667580	GLUTDECARBOXA-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P69908'>P69908</a>
G7789	b4479	3874471	3875160	G7790-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P31460'>P31460</a>
EG11024	b1260	1316416	1317222	TRYPSYN-APROTEIN	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A877'>P0A877</a>
EG11408	b1190	1238879	1239949	ALARACECAT-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P29012'>P29012</a>
EG30111	b1665	1746435	1746511	valV-tRNA	WELL-CHARACTERIZED	
EG12117	b0814	850450	850965	EG12117-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0A917'>P0A917</a>
G6616	b1179	1227681	1228007	G6616-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AB43'>P0AB43</a>
EG10021	b4352	4587909	4588865	EG10021-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P24203'>P24203</a>
EG11610	b2370	2484374	2487967	MONOMER0-4184 // MONOMER0-4185 // PHOSPHO-EVGS // EVGS-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P30855'>P30855</a>
EG12362	b2265	2379348	2380643	MENF-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P38051'>P38051</a>
EG10239	b3066	3211107	3212852	EG10239-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ABS5'>P0ABS5</a>
G6725	b1404	1469358	1470509	G6725-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0CF89'>P0CF89</a>
G7589	b3051	3192864	3194525	G7589-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P77306'>P77306</a>
EG10188	b3368	3497828	3499201	SIROHEMESYN-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AEA8'>P0AEA8</a>
G6548	b1043	1104961	1105293	G6548-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P52107'>P52107</a>
EG11429	b3989	4189786	4190325	EG11429-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P27375'>P27375</a>
G6732	b1413	1483061	1486963	G6732-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P43329'>P43329</a>
G0-10605	b4615	3769345	3769680	MONOMER0-2827	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/A5A625'>A5A625</a>
EG10307	b3361	3490861	3491463	EG10307-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P20605'>P20605</a>
G0-17076		2204402	2204484	RNA0-405	UNCHARACTERIZED	
EG30057	b0745	780843	780918	lysW-tRNA	WELL-CHARACTERIZED	
EG11977	b1950	2022893	2023678	EG11977-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P33135'>P33135</a>
EG12168	b0401	419591	420910	BRNQ-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AD99'>P0AD99</a>
EG11614	b4112	4332181	4333272	PHOSPHO-BASS // BASS-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P30844'>P30844</a>
G7683	b3238	3385538	3385801	G7683-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P64614'>P64614</a>
EG12230	b3493	3637642	3639141	PITA-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AFJ7'>P0AFJ7</a>
EG11048	b3450	3588110	3589180	UGPC-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P10907'>P10907</a>
G7698	b3282	3430843	3431415	G7698-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P45748'>P45748</a>
EG10436	b4174	4402038	4403297	EG10436-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ABC7'>P0ABC7</a>
G7545	b2979	3126522	3128021	G7545-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AEP9'>P0AEP9</a>
EG11592	b0631	662379	662642	EG11592-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A8J4'>P0A8J4</a>
EG10255	b2209	2303905	2304393	EG10255-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P23827'>P23827</a>
EG11800	b2995	3142986	3144164	EG11800-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P37180'>P37180</a>
EG11570	b0055	57364	58179	EG11570-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P31680'>P31680</a>
G6198	b0333	350012	351181	G6198-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P31660'>P31660</a>
EG10317	b3261	3411271	3411567	PD00196	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A6R3'>P0A6R3</a>
G7427	b2757	2880374	2881048	G7427-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/Q46898'>Q46898</a>
EG12844	b2017	2089462	2089713	EG12844-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P69346'>P69346</a>
EG30025	b0216	236931	237007	aspV-tRNA	WELL-CHARACTERIZED	
G0-10592	b4597	1491442	1491506	RNA0-328	WELL-CHARACTERIZED	
G7863	b4205	4427694	4428095	G7863-MONOMER		<a href='https://www.uniprot.org/uniprot/P39309'>P39309</a>
EG30050	b3174	3322072	3322158	leuU-tRNA	WELL-CHARACTERIZED	
G0-16665	b4649	3750918	3751109			
EG11665	b3057	3203310	3204131	EG11665-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P60932'>P60932</a>
G1	b4407	4192637	4192837	THIS-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/O32583'>O32583</a>
EG11182	b3356	3485414	3485818	EG11182-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ADX1'>P0ADX1</a>
G0-16600	b4714	1413556	1413734	RNA0-385	PARTIAL	
G6400	b0770	801887	803320	B0770-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P75763'>P75763</a>
G0-10649	b4676	1878773	1878871	MONOMER0-2876	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/C1P602'>C1P602</a>
G7150	b2192	2289065	2290045	MONOMER0-4238	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0CE55'>P0CE55</a>
G6930	b1725	1807796	1808656	G6930-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P77739'>P77739</a>
EG10219	b4382	4618229	4619551	DEOA-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P07650'>P07650</a>
G6976	b1790	1874755	1875576	G6976-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P76241'>P76241</a>
G7756	b3439	3578950	3579645	G7756-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P46852'>P46852</a>
EG11571	b0065	71351	72115	EG11571-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P30149'>P30149</a>
EG10313	b4318	4547742	4548272	EG10313-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P08189'>P08189</a>
EG11749	b0130	145081	146310	EG11749-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P31666'>P31666</a>
EG11769	b0498	527581	527949	EG11769-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P33668'>P33668</a>
G6542	b1036	1100296	1100787	G6542-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P75916'>P75916</a>
EG11391	b4376	4611396	4612001	EG11391-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0AFH8'>P0AFH8</a>
G7283	b2453	2568324	2569511	G7283-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P76553'>P76553</a>
G6813	b1527	1615763	1616878	G6813-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P76150'>P76150</a>
EG11081	b0029	26277	27227	EG11081-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P62623'>P62623</a>
G7509	b2896	3040416	3040823	G7509-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/Q46824'>Q46824</a>
G7731	b3379	3507712	3508590	G7731-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P45548'>P45548</a>
G7555	b2998	3146450	3146737	G7555-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P64574'>P64574</a>
G6777	b1483	1557112	1558038	YDDO-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P77622'>P77622</a>
EG30037	b2864	2998984	2999057	glyU-tRNA	WELL-CHARACTERIZED	
G7001	b1825	1908261	1908548	G7001-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P64499'>P64499</a>
EG12161	b0297	314357	315244	EG12161-MONOMER		<a href='https://www.uniprot.org/uniprot/P36943'>P36943</a>
G6989	b1803	1885845	1886810	G6989-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P76254'>P76254</a>
EG12262	b3535	3695997	3696185	EG12262-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ADJ3'>P0ADJ3</a>
EG12717	b3068	3214967	3215473	EG12717-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A9H1'>P0A9H1</a>
EG11551	b2712	2835173	2837425	EG11551-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P30131'>P30131</a>
EG10508	b0421	440202	441101	FPPSYN-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P22939'>P22939</a>
EG12836	b3270	3421325	3422428	YHDY-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P45768'>P45768</a>
G6675	b1344	1411013	1411948	G6675-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P76055'>P76055</a>
EG11183	b3388	3516020	3517306	EG11183-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P11557'>P11557</a>
EG10825	b2822	2959060	2962428	EG10825-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P07648'>P07648</a>
G6706	b1384	1446378	1447283	G6706-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/Q47129'>Q47129</a>
EG10172	b1418	1490902	1491432	CYTOCHROME-B561-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ABE5'>P0ABE5</a>
G7878	b4247	4472513	4472845			
EG10697	b2908	3053515	3054840	EG10697-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P15034'>P15034</a>
G6729	b1410	1479138	1480895	G6729-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P76092'>P76092</a>
EG11470	b3826	4010200	4011000	EG11470-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P27848'>P27848</a>
EG30109	b0744	780765	780840	valT-tRNA	WELL-CHARACTERIZED	
EG11541	b3747	3931316	3933184	KUP-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P63183'>P63183</a>
EG11176	b3125	3271867	3272751	TSA-REDUCT-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ABQ2'>P0ABQ2</a>
G6214	b4579			G6214-MONOMER		<a href='https://www.uniprot.org/uniprot/P75697'>P75697</a>
G0-10586	b4590	720583	720840			
G6859	b1601	1673913	1674947	G6859-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AFS5'>P0AFS5</a>
G0-9961	b4617	3853443	3853556			
EG10976	b4059	4274125	4274661	EG10976-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AGE0'>P0AGE0</a>
EG11007	b0739	776342	777607	EG11007-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P19934'>P19934</a>
G7106	b2061	2135655	2136098	G7106-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AAB2'>P0AAB2</a>
G0-17024	b4778	1961837	1961881	MONOMER0-4490	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0DSF6'>P0DSF6</a>
EG11878	b3928	4118515	4118760	EG11878-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AF36'>P0AF36</a>
EG11488	b1639	1718066	1718395	EG11488-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P28224'>P28224</a>
EG12705	b2958	3100904	3101623	EG12705-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ADS9'>P0ADS9</a>
EG11327	b0336	354922	356181	CODB-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AA82'>P0AA82</a>
G0-8863	b4431	1770372	1770477	RPRA-RNA	WELL-CHARACTERIZED	
G7399	b2670	2799164	2799613	G7399-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P64550'>P64550</a>
G6534	b1027	1095138	1095437	MONOMER0-4244	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0CF69'>P0CF69</a>
EG10121	b0776	810381	811535	7KAPSYN-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P12998'>P12998</a>
EG11868	b3904	4095979	4097448	RHAMNULOKIN-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P32171'>P32171</a>
EG11440	b3287	3433690	3434199	EG11440-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A6K3'>P0A6K3</a>
EG10134	b0032	29651	30799	CARBPSYN-SMALL	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A6F1'>P0A6F1</a>
G7097	b2046	2118680	2120158	G7097-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P77377'>P77377</a>
G7408	b2690	2816937	2817503	G7408-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P77475'>P77475</a>
G6564	b1104	1162247	1162624	G6564-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P75946'>P75946</a>
G7126	b2089	2170532	2171398	MONOMER0-4447	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0CF83'>P0CF83</a>
G7361	b2626	2760547	2761173	G7361-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P52125'>P52125</a>
G7341	b2547	2676850	2678361	YPHE-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P77509'>P77509</a>
EG10885	b2185	2282517	2282801	EG10885-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P68919'>P68919</a>
EG11742	b1496	1577657	1579342	YDDA-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P31826'>P31826</a>
EG50002	b3185	3332862	3333119	EG50002-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A7L8'>P0A7L8</a>
EG11658	b1616	1692890	1694263	UIDB-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0CE44'>P0CE44</a>
G6406	b0789	822498	823739	G6406-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AA84'>P0AA84</a>
G7802	b3808	3993850	3994335	G7802-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P11291'>P11291</a>
EG11692	b3665	3843964	3845730	EG11692-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P31441'>P31441</a>
EG10738	b3821	4004862	4005731	MONOMER0-341	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A921'>P0A921</a>
EG10691	b0052	52427	53416	PDXA-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P19624'>P19624</a>
G6773	b1472	1545738	1546028	G6773-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P77519'>P77519</a>
G6399	b0769	800759	801811	G6399-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0AAV8'>P0AAV8</a>
EG11493	b1096	1153300	1154109	ADCLY-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P28305'>P28305</a>
EG10595	b4171	4399252	4400202	EG10595-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P16384'>P16384</a>
EG30108	b1230	1287244	1287328	tyrV-tRNA	WELL-CHARACTERIZED	
EG30084	b3851	4035531	4037072	RRSA-RRNA	WELL-CHARACTERIZED	
EG12263	b3536	3696458	3698029	EG12263-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P37657'>P37657</a>
G6334	b0607	641439	641867	G6334-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P39177'>P39177</a>
G7827	b4125	4350031	4351662	PHOSPHO-DCUS-MONOMER // DCUS-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AEC8'>P0AEC8</a>
EG11547	b1652	1728347	1728994	EG11547-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P30014'>P30014</a>
G6191	b0326	344176	344991	G6191-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P77393'>P77393</a>
G7359	b2623	2757644	2758600	G7359-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P52123'>P52123</a>
G7448	b2790	2922535	2922984	G7448-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P65367'>P65367</a>
EG10783	b3725	3907593	3908366	PSTB-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AAH0'>P0AAH0</a>
EG11843	b3878	4067240	4069276	EG11843-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P32138'>P32138</a>
EG11157	b2840	2979943	2980635	EG11157-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P03813'>P03813</a>
G7414	b2717	2842573	2843043	G7414-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AEV9'>P0AEV9</a>
EG10861	b0183	204493	205089	EG10861-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P10442'>P10442</a>
EG10772	b2678	2806010	2807074	PROW-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P14176'>P14176</a>
EG10895	b3988	4185350	4189573	RPOC-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A8T7'>P0A8T7</a>
EG10919	b0023	20815	21078	EG10919-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A7U7'>P0A7U7</a>
G6696	b1373	1432411	1432986	G6696-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P77163'>P77163</a>
EG11246	b1333	1397672	1398622	EG11246-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AAC0'>P0AAC0</a>
G7019	b1869	1952266	1952661	G7019-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P64515'>P64515</a>
EG11443	b2914	3058666	3059325	RIB5PISOMA-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A7Z0'>P0A7Z0</a>
G7735	b3383	3511439	3512344	G7735-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P45552'>P45552</a>
EG11846	b3881	4071773	4072651	EG11846-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P32141'>P32141</a>
EG10435	b4175	4403300	4404304	EG10435-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ABC3'>P0ABC3</a>
G7289	b2459	2573502	2574305	G7289-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P65643'>P65643</a>
EG11613	b4114	4333947	4335590	EG11613-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P30845'>P30845</a>
G0-10651	b4685	3307853	3307933	MONOMER0-2878	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/C1P618'>C1P618</a>
G6701	b1378	1437260	1440784	G6701-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P52647'>P52647</a>
G7330	b2536	2666707	2667846	HCAT-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/Q47142'>Q47142</a>
EG10512	b3617	3791355	3792551	AKBLIG-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AB77'>P0AB77</a>
G6473	b0919	971752	972645	G6473-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0AB03'>P0AB03</a>
G6207	b0354	376772	377311	G6207-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P51024'>P51024</a>
EG12662	b0653	685255	685929	GLTK-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0AER5'>P0AER5</a>
G7573	b3023	3168749	3169231	G7573-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/Q46866'>Q46866</a>
G6557	b1060	1120701	1120955	G6557-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0AB33'>P0AB33</a>
G7528	b2952	3095820	3096386	G7528-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P64564'>P64564</a>
G0-10594	b4602	1737456	1737545	MONOMER0-2822	PARTIAL	<a href='https://www.uniprot.org/uniprot/A5A618'>A5A618</a>
EG10378	b3432	3571316	3573502	GLYCOGEN-BRANCH-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P07762'>P07762</a>
EG12344	b1303	1366935	1367912	EG12344-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P37344'>P37344</a>
G6260	b0484	508875	511379	MONOMER0-4382 // G6260-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/Q59385-2'>Q59385-2</a> // <a href='https://www.uniprot.org/uniprot/Q59385-1'>Q59385-1</a>
EG10673	b0565	584680	585633	EG10673-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P09169'>P09169</a>
EG12130	b2526	2657085	2658935	EG12130-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A6Z1'>P0A6Z1</a>
G0-10614	b4627	266553	266774			
G7320	b2512	2637474	2638652	G7320-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P77774'>P77774</a>
G812	b4237	4459900	4460364	RNTRACTIV-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A9N8'>P0A9N8</a>
EG10798	b2499	2621197	2622234	AIRS-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P08178'>P08178</a>
EG11095	b0404	424337	424918	EG11095-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P21515'>P21515</a>
G7244	b2381	2500383	2501117	MONOMER0-4288 // G7244-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AE39'>P0AE39</a>
G7705	b3327	3459817	3461013	G7705-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P41441'>P41441</a>
EG10721	b4096	4317215	4317895	PHNL-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P16679'>P16679</a>
EG12690	b0892	937994	939337	EG12690-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AAZ4'>P0AAZ4</a>
G7107	b2062	2136104	2137243	G7107-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0A930'>P0A930</a>
G6357	b0650	681723	683393	G6357-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P77319'>P77319</a>
G7039	b1920	1999585	2000385	G7039-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AEM9'>P0AEM9</a>
EG10401	b2240	2351016	2352374	GLPT-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P08194'>P08194</a>
G6593	b1149	1204170	1205537	G6593-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P75978'>P75978</a>
EG10757	b3363	3491725	3492297	EG10757-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AFL3'>P0AFL3</a>
G6973	b1787	1873574	1874077	G6973-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P64483'>P64483</a>
EG11312	b3638	3811891	3812559	EG11312-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P25531'>P25531</a>
EG11935	b4056	4270238	4270654	EG11935-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AF48'>P0AF48</a>
G6168	b0298	315291	315590	G6534-MONOMER	PARTIAL	<a href='https://www.uniprot.org/uniprot/P0CF66'>P0CF66</a>
EG10928	b0377	396639	397859	SBMA-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AFY6'>P0AFY6</a>
EG10103	b3736	3920418	3920888	ATPF-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0ABA0'>P0ABA0</a>
G6981	b1795	1879007	1879255	G6981-MONOMER	UNCHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P64485'>P64485</a>
G0-9581	b4413	16952	17010	RNA0-141	PARTIAL	
EG10999	b0003	2801	3733	HOMOSERKIN-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P00547'>P00547</a>
EG10017	b3187	3333710	3334681	OPPSYN-MONOMER	WELL-CHARACTERIZED	<a href='https://www.uniprot.org/uniprot/P0AD57'>P0AD57</a>
